Note,Onset (ms),Score_duration,Time-Signature,Movement,Measure,Repeated
G4,460.29713594338995,0.25,4/4,1,1,0
B4,756.0210765613039,0.25,4/4,1,1,0
D5,912.4252892880608,0.25,4/4,1,1,0
B4,975.9496834207141,0.25,4/4,1,1,0
D5,1109.1339414989466,0.25,4/4,1,1,0
B4,1265.5381542257037,0.25,4/4,1,1,0
D5,1584.4820494921432,0.25,4/4,1,1,0
B4,1609.7038672443796,0.25,4/4,1,1,0
G4,1631.5829210907816,0.25,4/4,1,1,0
C5,1821.4951411871523,0.25,4/4,1,1,0
E5,1954.6793992653834,0.25,4/4,1,1,0
C5,2087.8636573436142,0.25,4/4,1,1,0
E5,2132.0907644002073,0.25,4/4,1,1,0
C5,2261.3523549059737,0.25,4/4,1,1,0
E5,2417.756567632732,0.25,4/4,1,1,0
C5,2504.5009164139155,0.25,4/4,1,1,0
G4,2637.685174492147,0.25,4/4,1,2,0
B4,2886.9692058130086,0.25,4/4,1,2,0
D5,2973.7135545941874,0.25,4/4,1,2,0
B4,3106.8978126724187,0.25,4/4,1,2,0
G4,3216.8621161021238,0.25,4/4,1,2,0
D5,3303.6064648833026,0.25,4/4,1,2,0
G5,3436.790722961534,0.25,4/4,1,2,0
D5,3546.755026391239,0.25,4/4,1,2,0
G4,3633.499375172417,0.25,4/4,1,2,0
B4,3766.683633250648,0.25,4/4,1,2,0
D5,3876.6479366803533,0.25,4/4,1,2,0
B4,3963.392285461532,0.25,4/4,1,2,0
G4,4050.1366342427127,0.25,4/4,1,2,0
C5,4160.100937672417,0.25,4/4,1,2,0
E5,4293.285195750654,0.25,4/4,1,2,0
C5,4403.249499180352,0.25,4/4,1,2,0
G4,4489.993847961539,0.25,4/4,1,3,0
B4,4732.841927092528,0.25,4/4,1,3,0
D5,4849.242182712105,0.25,4/4,1,3,0
B4,4959.206486141803,0.25,4/4,1,3,0
G4,5092.390744220041,0.25,4/4,1,3,0
D5,5225.575002298265,0.25,4/4,1,3,0
G5,5335.539305727978,0.25,4/4,1,3,0
D5,5399.063699860623,0.25,4/4,1,3,0
G4,5509.028003290336,0.25,4/4,1,3,0
B4,5642.21226136856,0.25,4/4,1,3,0
D5,5752.176564798271,0.25,4/4,1,3,0
B4,5838.920913579444,0.25,4/4,1,3,0
G4,5948.885217009155,0.25,4/4,1,3,0
C5,6058.849520438853,0.25,4/4,1,3,0
E5,6145.59386922004,0.25,4/4,1,3,0
C5,6278.778127298263,0.25,4/4,1,3,0
G4,6365.52247607945,0.25,4/4,1,4,0
B4,6475.486779509148,0.25,4/4,1,4,0
D5,6562.231128290334,0.25,4/4,1,4,0
B4,6672.195431720032,0.25,4/4,1,4,0
F♯4,6735.719825852691,0.25,4/4,1,4,0
A4,6892.124038579442,0.25,4/4,1,4,0
C5,7025.308296657679,0.25,4/4,1,4,0
A4,7112.052645438852,0.25,4/4,1,4,0
G4,7268.456858165615,0.25,4/4,1,4,0
A4,7378.4211615953145,0.25,4/4,1,4,0
B4,7558.045328970604,0.5,4/4,1,4,0
0,7615.434253290319,1.0,4/4,1,4,0
D5,8496.470605331146,0.25,4/4,1,5,0
F♯5,8699.314727354953,0.25,4/4,1,5,0
A5,8855.718940081706,0.25,4/4,1,5,0
F♯5,8965.683243511416,0.25,4/4,1,5,0
A5,9075.647546941136,0.25,4/4,1,5,0
F♯5,9162.391895722307,0.25,4/4,1,5,0
A5,9272.356199152015,0.25,4/4,1,5,0
F♯5,9359.10054793319,0.25,4/4,1,5,0
D5,9538.724715308474,0.25,4/4,1,5,0
G5,9718.348882683751,0.25,4/4,1,5,0
B5,9851.53314076199,0.25,4/4,1,5,0
G5,9938.27748954316,0.25,4/4,1,5,0
B5,10025.021838324355,0.25,4/4,1,5,0
G5,10119.454840749215,0.25,4/4,1,5,0
B5,10152.070626589657,0.25,4/4,1,5,0
G5,10401.354657910515,0.25,4/4,1,5,0
D5,10534.538915988745,0.25,4/4,1,6,0
F♯5,10714.163083364023,0.25,4/4,1,6,0
A5,10824.127386793733,0.25,4/4,1,6,0
F♯5,10887.651780926377,0.25,4/4,1,6,0
D5,10955.666741890165,0.25,4/4,1,6,0
A5,11130.800342434319,0.25,4/4,1,6,0
D6,11217.54469121551,0.25,4/4,1,6,0
A5,11304.289039996685,0.25,4/4,1,6,0
D5,11437.473298074912,0.25,4/4,1,6,0
F♯5,11524.217646856088,0.25,4/4,1,6,0
A5,11657.40190493432,0.25,4/4,1,6,0
F♯5,11790.586163012542,0.25,4/4,1,6,0
D5,11877.330511793736,0.25,4/4,1,6,0
G5,12056.954679169008,0.25,4/4,1,6,0
B5,12166.918982598729,0.25,4/4,1,6,0
G5,12256.007755550028,0.25,4/4,1,6,0
D5,12386.847589458133,0.25,4/4,1,7,0
F♯5,12520.03184753636,0.25,4/4,1,7,0
A5,12606.776196317536,0.25,4/4,1,7,0
F♯5,12697.172205820876,0.25,4/4,1,7,0
D5,12803.484848528427,0.25,4/4,1,7,0
A5,12913.44915195814,0.25,4/4,1,7,0
D6,13023.413455387845,0.25,4/4,1,7,0
A5,13133.377758817545,0.25,4/4,1,7,0
D5,13266.562016895772,0.25,4/4,1,7,0
F♯5,13376.526320325476,0.25,4/4,1,7,0
A5,13486.490623755177,0.25,4/4,1,7,0
F♯5,13573.234972536373,0.25,4/4,1,7,0
D5,13683.199275966064,0.25,4/4,1,7,0
G5,13816.38353404431,0.25,4/4,1,7,0
B5,13926.34783747401,0.25,4/4,1,7,0
G5,13997.44653708434,0.25,4/4,1,7,0
D5,14123.056489684888,0.25,4/4,1,8,0
F♯5,14279.460702411647,0.25,4/4,1,8,0
A5,14342.985096544293,0.25,4/4,1,8,0
F♯5,14452.949399974013,0.25,4/4,1,8,0
C♯5,14586.133658052233,0.25,4/4,1,8,0
E5,14696.09796148195,0.25,4/4,1,8,0
G5,14806.062264911649,0.25,4/4,1,8,0
E5,14916.026568341327,0.25,4/4,1,8,0
D5,15072.43078106808,0.25,4/4,1,8,0
E5,15205.61503914631,0.25,4/4,1,8,0
F♯5,15385.239206521588,0.5,4/4,1,8,0
0,15581.947858732465,0.25,4/4,1,8,0
F♯5,15831.231890053323,0.25,4/4,1,8,0
G5,15917.976238834499,0.25,4/4,1,8,0
A5,16074.38045156128,0.25,4/4,1,8,0
B5,16254.00461893654,0.25,4/4,1,9,0
G4,16433.628786311863,0.25,4/4,1,9,0
F♯4,16613.25295368713,0.25,4/4,1,9,0
G4,16699.997302468328,0.25,4/4,1,9,0
B5,16833.181560546553,0.25,4/4,1,9,0
G5,16919.925909327732,0.25,4/4,1,9,0
B5,17099.550076703006,0.25,4/4,1,9,0
G5,17209.51438013271,0.25,4/4,1,9,0
C5,17342.69863821094,0.25,4/4,1,9,0
D5,17475.882896289168,0.25,4/4,1,9,0
E5,17609.067154367393,0.25,4/4,1,9,0
F♯5,17719.031457797093,0.25,4/4,1,9,0
G5,17805.775806578273,0.25,4/4,1,9,0
A5,17944.855225810494,0.25,4/4,1,9,0
B5,18072.144322734726,0.25,4/4,1,9,0
G5,18182.10862616444,0.25,4/4,1,9,0
A5,18338.512838891234,0.25,4/4,1,10,0
F♯4,18611.016824860606,0.25,4/4,1,10,0
G4,18674.541218993272,0.25,4/4,1,10,0
F♯4,18923.82525031413,0.25,4/4,1,10,0
A5,18987.34964444678,0.25,4/4,1,10,0
F♯5,19050.87403857943,0.25,4/4,1,10,0
A5,19184.05829665766,0.25,4/4,1,10,0
F♯5,19340.46250938441,0.25,4/4,1,10,0
B4,19473.64676746264,0.25,4/4,1,10,0
C♯5,19606.83102554087,0.25,4/4,1,10,0
D♯5,19740.015283619094,0.25,4/4,1,10,0
E5,19803.539677751745,0.25,4/4,1,10,0
F♯5,19936.72393582997,0.25,4/4,1,10,0
G5,20046.688239259674,0.25,4/4,1,10,0
A5,20179.872497337914,0.25,4/4,1,10,0
F♯5,20289.836800767604,0.25,4/4,1,10,0
G5,20539.120832088505,0.25,4/4,1,11,0
E5,20695.525044815244,0.25,4/4,1,11,0
F♯5,20782.26939359645,0.25,4/4,1,11,0
B4,20938.6736063232,0.25,4/4,1,11,0
B5,21091.116161291622,0.25,4/4,1,11,0
G5,21205.04212247966,0.25,4/4,1,11,0
A5,21291.78647126083,0.25,4/4,1,11,0
B4,21401.750774690536,0.25,4/4,1,11,0
G5,21534.93503276876,0.25,4/4,1,11,0
E5,21668.119290846993,0.25,4/4,1,11,0
F♯5,21778.08359427669,0.25,4/4,1,11,0
B4,22004.14767094902,0.25,4/4,1,11,0
B5,22066.47160561616,0.25,4/4,1,11,0
G5,22131.196459214327,0.25,4/4,1,11,0
A5,22241.160762644027,0.25,4/4,1,11,0
